tucaseid,tuactivity_n,eueatsum,euedur,euedur24
20140302141600,15,-1,-1,-1
20140302141600,16,-1,-1,-1
20140302141600,17,-1,-1,-1
20140302141600,18,-1,-1,-1
20140302141600,19,-1,-1,-1
20140302141600,20,-1,-1,-1
20140302141600,21,-1,-1,-1
20140302141600,22,-1,-1,-1
20140302141600,23,-1,-1,-1
20140302141600,24,-1,-1,-1
20140302141600,25,-1,-1,-1
20140302141600,26,-1,-1,-1
20140302141600,27,-1,-1,-1
20140302141600,28,-1,-1,-1
20140302141600,29,1,4,4
20140302141600,30,-1,-1,-1
20140302141600,31,-1,-1,-1
20140302141600,32,-1,-1,-1
20140302141600,33,-1,-1,-1
20140302141600,34,-1,-1,-1
20140302141600,35,-1,-1,-1
20140302141612,1,-1,-1,-1
20140302141612,2,-1,-1,-1
20140302141612,3,-1,-1,-1
20140302141612,4,-1,-1,-1
20140302141612,5,-1,-1,-1
20140302141612,6,-1,-1,-1
20140302141612,7,-1,-1,-1
20140302141612,8,-1,-1,-1
20140302141612,9,-1,-1,-1
20140302141612,10,-1,-1,-1
20140302141612,11,-1,-1,-1
20140302141612,12,-1,-1,-1
20140302141612,13,-1,-1,-1
20140302141612,14,-1,-1,-1
20140302141612,15,-1,-1,-1
20140302141612,16,1,10,10
20140302141612,17,-1,-1,-1
20140302141612,18,-1,-1,-1
20140302141612,19,-1,-1,-1
20140302141614,1,-1,-1,-1
20140302141614,2,-1,-1,-1
20140302141614,3,-1,-1,-1
20140302141614,4,-1,-1,-1
20140302141614,5,-1,-1,-1
20140302141614,6,-1,-1,-1
20140302141614,7,-1,-1,-1
20140302141614,8,-1,-1,-1
20140302141614,9,-1,-1,-1
20140302141614,10,-1,-1,-1
20140302141614,11,1,6,6
20140302141614,12,-1,-1,-1
20140302141614,13,-1,-1,-1
20140302141614,14,-1,-1,-1
20140302141614,15,-1,-1,-1
20140302141614,16,-1,-1,-1
20140302141617,1,-1,-1,-1
20140302141617,2,-1,-1,-1
20140302141617,3,-1,-1,-1
20140302141617,4,-1,-1,-1
20140302141617,5,-1,-1,-1
20140302141617,6,-1,-1,-1
20140302141617,7,-1,-1,-1
20140302141617,8,-1,-1,-1
20140302141617,9,-1,-1,-1
20140302141617,10,-1,-1,-1
20140302141617,11,1,10,10
20140302141617,12,-1,-1,-1
20140302141617,13,-1,-1,-1
20140302141617,14,-1,-1,-1
20140302141617,15,-1,-1,-1
20140302141617,16,-1,-1,-1
20140302141617,17,-1,-1,-1
20140302141617,18,1,20,20
20140302141617,19,-1,-1,-1
20140302141617,20,-1,-1,-1
20140302141617,21,-1,-1,-1
20140302141619,1,-1,-1,-1
20140302141619,2,-1,-1,-1
20140302141619,3,1,5,5
20140302141619,4,-1,-1,-1
20140302141619,5,-1,-1,-1
20140302141619,6,1,3,3
20140302141619,7,-1,-1,-1
20140302141619,8,-1,-1,-1
20140302141619,9,-1,-1,-1
20140302141619,10,1,3,3
20140302141619,11,-1,-1,-1
20140302141619,12,-1,-1,-1
20140302141619,13,-1,-1,-1
20140302141619,14,-1,-1,-1
20140302141619,15,-1,-1,-1
20140302141619,16,-1,-1,-1
20140302141619,17,1,30,30
20140302141619,18,-1,-1,-1
20140302141619,19,-1,-1,-1
20140302141620,1,-1,-1,-1
20140302141620,2,-1,-1,-1
20140302141620,3,-1,-1,-1
20140302141620,4,-1,-1,-1
20140302141620,5,-1,-1,-1
20140302141620,6,-1,-1,-1
20140302141620,7,1,5,5
20140302141620,8,-1,-1,-1
20140302141620,9,-1,-1,-1
20140302141620,10,-1,-1,-1
20140302141620,11,-1,-1,-1
20140302141620,12,-1,-1,-1
20140302141620,13,-1,-1,-1
20140302141620,14,-1,-1,-1
20140302141622,1,-1,-1,-1
20140302141622,2,-1,-1,-1
20140302141622,3,-1,-1,-1
20140302141622,4,-1,-1,-1
20140302141622,5,-1,-1,-1
20140302141622,6,-1,-1,-1
20140302141622,7,-1,-1,-1
20140302141622,8,1,2,2
20140302141622,9,-1,-1,-1
20140302141622,10,-1,-1,-1
20140302141622,11,-1,-1,-1
20140302141625,1,-1,-1,-1
20140302141625,2,-1,-1,-1
20140302141625,3,-1,-1,-1
20140302141625,4,-1,-1,-1
20140302141625,5,-1,-1,-1
20140302141625,6,-1,-1,-1
20140302141625,7,-1,-1,-1
20140302141625,8,-1,-1,-1
20140302141625,9,-1,-1,-1
20140302141625,10,-1,-1,-1
20140302141625,11,-1,-1,-1
20140302141625,12,1,10,10
20140302141625,13,-1,-1,-1
20140302141625,14,-1,-1,-1
20140302141625,15,-1,-1,-1
20140302141625,16,-1,-1,-1
20140302141627,1,-1,-1,-1
20140302141627,2,-1,-1,-1
20140302141627,3,-1,-1,-1
20140302141627,4,-1,-1,-1
20140302141627,5,-1,-1,-1
20140302141627,6,-1,-1,-1
20140302141627,7,-1,-1,-1
20140302141627,8,-1,-1,-1
20140302141627,9,-1,-1,-1
20140302141627,10,-1,-1,-1
20140302141627,11,-1,-1,-1
20140302141627,12,1,2,2
20140302141627,13,-1,-1,-1
20140302141627,14,-1,-1,-1
20140302141627,15,-1,-1,-1
20140302141627,16,-1,-1,-1
20140302141627,17,-1,-1,-1
20140302141627,18,-1,-1,-1
20140302141627,19,-1,-1,-1
20140302141627,20,-1,-1,-1
20140302141627,21,-1,-1,-1
20140302141627,22,-1,-1,-1
20140302141627,23,-1,-1,-1
20140302141627,24,-1,-1,-1
20140302141627,25,-1,-1,-1
20140302141627,26,-1,-1,-1
20140302141627,27,-1,-1,-1
20140302141627,28,-1,-1,-1
20140302141627,29,-1,-1,-1
20140302141627,30,-1,-1,-1
20140302141627,31,-1,-1,-1
20140302141627,32,-1,-1,-1
20140302141643,1,-1,-1,-1
20140302141643,2,-1,-1,-1
20140302141643,3,-1,-1,-1
20140302141643,4,-1,-1,-1
20140302141643,5,1,15,15
20140302141643,6,-1,-1,-1
20140302141643,7,-1,-1,-1
20140302141643,8,-1,-1,-1
20140302141643,9,-1,-1,-1
20140302141643,10,-1,-1,-1
20140302141643,11,-1,-1,-1
20140302141643,12,-1,-1,-1
20140302141643,13,-1,-1,-1
20140302141643,14,-1,-1,-1
20140302141643,15,-1,-1,-1
20140302141643,16,-1,-1,-1
20140302141643,17,-1,-1,-1
20140302141643,18,-1,-1,-1
20140302141645,1,-1,-1,-1
20140302141645,2,1,5,5
20140302141645,3,-1,-1,-1
20140302141645,4,-1,-1,-1
20140302141645,5,-1,-1,-1
20140302141645,6,1,5,5
20140302141645,7,1,5,5
20140302141645,8,-1,-1,-1
20140302141645,9,-1,-1,-1
20140302141646,1,-1,-1,-1
20140302141646,2,-1,-1,-1
20140302141646,3,-1,-1,-1
20140302141646,4,1,10,10
20140302141646,5,-1,-1,-1
20140302141646,6,-1,-1,-1
20140302141646,7,-1,-1,-1
20140302141646,8,-1,-1,-1
20140302141646,9,-1,-1,-1
20140302141646,10,-1,-1,-1
20140302141646,11,-1,-1,-1
20140302141646,12,-1,-1,-1
20140302141646,13,-1,-1,-1
20140302141646,14,-1,-1,-1
20140302141646,15,-1,-1,-1
20140302141646,16,-1,-1,-1
20140302141653,1,-1,-1,-1
20140302141653,2,-1,-1,-1
20140302141653,3,-1,-1,-1
20140302141653,4,-1,-1,-1
20140302141653,5,-1,-1,-1
20140302141653,6,-1,-1,-1
20140302141653,7,-1,-1,-1
20140302141653,8,-1,-1,-1
20140302141653,9,-1,-1,-1
20140302141653,10,-1,-1,-1
20140302141653,11,-1,-1,-1
20140302141653,12,-1,-1,-1
20140302141653,13,-1,-1,-1
20140302141653,14,1,30,30
20140302141653,15,-1,-1,-1
20140302141653,16,-1,-1,-1
20140302141653,17,-1,-1,-1
20140302141653,18,-1,-1,-1
20140302141654,1,-1,-1,-1
20140302141654,2,-1,-1,-1
20140302141654,3,1,5,5
20140302141654,4,-1,-1,-1
20140302141654,5,-1,-1,-1
20140302141654,6,-1,-1,-1
20140302141654,7,-1,-1,-1
20140302141654,8,-1,-1,-1
20140302141654,9,1,5,5
20140302141654,10,-1,-1,-1
20140302141654,11,-1,-1,-1
20140302141654,12,-1,-1,-1
20140302141654,13,-1,-1,-1
20140302141654,14,-1,-1,-1
20140302141654,15,-1,-1,-1
20140302141654,16,-1,-1,-1
20140302141654,17,-1,-1,-1
20140302141654,18,-1,-1,-1
20140302141654,19,-1,-1,-1
20140302141656,1,-1,-1,-1
20140302141656,2,-1,-1,-1
20140302141656,3,-1,-1,-1
20140302141656,4,1,5,5
20140302141656,5,-1,-1,-1
20140302141656,6,-1,-1,-1
20140302141656,7,-1,-1,-1
20140302141656,8,-1,-1,-1
20140302141656,9,-1,-1,-1
20140302141656,10,-1,-1,-1
20140302141656,11,-1,-1,-1
20140302141656,12,-1,-1,-1
20140302141656,13,-1,-1,-1
20140302141656,14,-1,-1,-1
20140302141656,15,-1,-1,-1
20140302141656,16,-1,-1,-1
20140302141656,17,-1,-1,-1
20140302141656,18,-1,-1,-1
20140302141656,19,-1,-1,-1
20140302141661,1,-1,-1,-1
20140302141661,2,-1,-1,-1
20140302141661,3,-1,-1,-1
20140302141661,4,-1,-1,-1
20140302141661,5,-1,-1,-1
20140302141661,6,-1,-1,-1
20140302141661,7,-1,-1,-1
20140302141661,8,-1,-1,-1
20140302141661,9,-1,-1,-1
20140302141661,10,-1,-1,-1
20140302141661,11,-1,-1,-1
20140302141661,12,-1,-1,-1
20140302141661,13,1,5,5
20140302141661,14,-1,-1,-1
20140302141664,1,-1,-1,-1
20140302141664,2,-1,-1,-1
20140302141664,3,-1,-1,-1
20140302141664,4,-1,-1,-1
20140302141664,5,-1,-1,-1
20140302141664,6,-1,-1,-1
20140302141664,7,1,225,225
20140302141664,8,-1,-1,-1
20140302141664,9,-1,-1,-1
20140302141664,10,-1,-1,-1
20140302141664,11,-1,-1,-1
20140302141664,12,-1,-1,-1
20140302141664,13,-1,-1,-1
20140302141664,14,-1,-1,-1
20140302141664,15,-1,-1,-1
20140302141664,16,-1,-1,-1
20140302141664,17,-1,-1,-1
20140302141664,18,-1,-1,-1
20140302141669,1,-1,-1,-1
20140302141669,2,-1,-1,-1
20140302141669,3,-1,-1,-1
20140302141669,4,-1,-1,-1
20140302141669,5,-1,-1,-1
20140302141669,6,-1,-1,-1
20140302141669,7,-1,-1,-1
20140302141669,8,-1,-1,-1
20140302141669,9,1,10,10
20140302141669,10,-1,-1,-1
20140302141669,11,-1,-1,-1
20140302141669,12,-1,-1,-1
20140302141669,13,-1,-1,-1
20140302141669,14,-1,-1,-1
20140302141669,15,-1,-1,-1
20140302141669,16,-1,-1,-1
20140302141669,17,-1,-1,-1
20140302141673,1,-1,-1,-1
20140302141673,2,-1,-1,-1
20140302141673,3,-1,-1,-1
20140302141673,4,-1,-1,-1
20140302141673,5,-1,-1,-1
20140302141673,6,-1,-1,-1
20140302141673,7,-1,-1,-1
20140302141673,8,-1,-1,-1
20140302141673,9,-1,-1,-1
20140302141673,10,-1,-1,-1
20140302141673,11,1,60,60
20140302141673,12,-1,-1,-1
20140302141673,13,-1,-1,-1
20140302141673,14,-1,-1,-1
20140302141673,15,-1,-1,-1
20140302141673,16,-1,-1,-1
20140302141673,17,-1,-1,-1
20140302141673,18,-1,-1,-1
20140302141673,19,-1,-1,-1
20140302141673,20,-1,-1,-1
20140302141673,21,-1,-1,-1
20140302141673,22,-1,-1,-1
20140302141674,1,-1,-1,-1
20140302141674,2,-1,-1,-1
20140302141674,3,-1,-1,-1
20140302141674,4,-1,-1,-1
20140302141674,5,-1,-1,-1
20140302141674,6,-1,-1,-1
20140302141674,7,-1,-1,-1
20140302141674,8,-1,-1,-1
20140302141674,9,-1,-1,-1
20140302141674,10,-1,-1,-1
20140302141674,11,1,10,10
20140302141674,12,-1,-1,-1
20140302141674,13,-1,-1,-1
20140302141674,14,-1,-1,-1
20140302141674,15,-1,-1,-1
20140302141674,16,-1,-1,-1
20140302141674,17,-1,-1,-1
20140302141674,18,1,1,1
20140302141674,19,-1,-1,-1
20140302141674,20,-1,-1,-1
20140302141674,21,-1,-1,-1
20140302141674,22,-1,-1,-1
20140302141674,23,-1,-1,-1
20140302141674,24,-1,-1,-1
20140302141674,25,-1,-1,-1
20140302141674,26,-1,-1,-1
20140302141674,27,-1,-1,-1
20140302141674,28,-1,-1,-1
20140302141674,29,-1,-1,-1
20140302141674,30,-1,-1,-1
20140302141674,31,1,50,50
20140302141674,32,-1,-1,-1
20140302141674,33,-1,-1,-1
20140302141674,34,-1,-1,-1
20140302141674,35,-1,-1,-1
20140302141681,1,-1,-1,-1
20140302141681,2,-1,-1,-1
20140302141681,3,-1,-1,-1
20140302141681,4,-1,-1,-1
20140302141681,5,-1,-1,-1
20140302141681,6,-1,-1,-1
20140302141681,7,-1,-1,-1
20140302141681,8,-1,-1,-1
20140302141681,9,1,15,15
20140302141681,10,-1,-1,-1
20140302141681,11,-1,-1,-1
20140302141681,12,-1,-1,-1
20140302141681,13,-1,-1,-1
20140302141681,14,-1,-1,-1
20140302141681,15,-1,-1,-1
20140302141681,16,-1,-1,-1
20140302141681,17,-1,-1,-1
20140302141681,18,-1,-1,-1
20140302141681,19,-1,-1,-1
20140302141681,20,-1,-1,-1
20140302141684,1,-1,-1,-1
20140302141684,2,-1,-1,-1
20140302141684,3,-1,-1,-1
20140302141684,4,-1,-1,-1
20140302141684,5,-1,-1,-1
20140302141684,6,-1,-1,-1
20140302141684,7,1,15,15
20140302141684,8,-1,-1,-1
20140302141684,9,-1,-1,-1
20140302141684,10,-1,-1,-1
20140302141684,11,-1,-1,-1
20140302141684,12,-1,-1,-1
20140302141684,13,-1,-1,-1
20140302141684,14,-1,-1,-1
20140302141684,15,-1,-1,-1
20140302141684,16,-1,-1,-1
20140302141684,17,-1,-1,-1
20140302141686,1,-1,-1,-1
20140302141686,2,-1,-1,-1
20140302141686,3,-1,-1,-1
20140302141686,4,-1,-1,-1
20140302141686,5,-1,-1,-1
20140302141686,6,-1,-1,-1
20140302141686,7,-1,-1,-1
20140302141686,8,1,10,10
20140302141686,9,-1,-1,-1
20140302141686,10,-1,-1,-1
20140302141686,11,-1,-1,-1
20140302141686,12,-1,-1,-1
20140302141686,13,-1,-1,-1
20140302141686,14,-1,-1,-1
20140302141686,15,-1,-1,-1
20140302141686,16,-1,-1,-1
20140302141686,17,-1,-1,-1
20140302141686,18,-1,-1,-1
20140302141686,19,-1,-1,-1
20140302141688,1,-1,-1,-1
20140302141688,2,-1,-1,-1
20140302141688,3,-1,-1,-1
20140302141688,4,-1,-1,-1
20140302141688,5,-1,-1,-1
20140302141688,6,-1,-1,-1
20140302141688,7,-1,-1,-1
20140302141688,8,-1,-1,-1
20140302141688,9,-1,-1,-1
20140302141688,10,-1,-1,-1
20140302141688,11,-1,-1,-1
20140302141688,12,-1,-1,-1
20140302141688,13,-1,-1,-1
20140302141688,14,-1,-1,-1
20140302141688,15,1,3,3
20140302141688,16,-1,-1,-1
20140302141688,17,-1,-1,-1
20140302141688,18,-1,-1,-1
20140302141688,19,-1,-1,-1
20140302141688,20,-1,-1,-1
20140302141688,21,-1,-1,-1
20140302141691,1,-1,-1,-1
20140302141691,2,-1,-1,-1
20140302141691,3,-1,-1,-1
20140302141691,4,-1,-1,-1
20140302141691,5,-1,-1,-1
20140302141691,6,-1,-1,-1
20140302141691,7,-1,-1,-1
20140302141691,8,-1,-1,-1
20140302141691,9,-1,-1,-1
20140302141691,10,-1,-1,-1
20140302141691,11,-1,-1,-1
20140302141691,12,1,20,20
20140302141691,13,-1,-1,-1
20140302141694,1,-1,-1,-1
20140302141694,2,-1,-1,-1
20140302141694,3,-1,-1,-1
20140302141694,4,-1,-1,-1
20140302141694,5,-1,-1,-1
20140302141694,6,-1,-1,-1
20140302141694,7,-1,-1,-1
20140302141694,8,-1,-1,-1
20140302141694,9,-1,-1,-1
20140302141694,10,-1,-1,-1
20140302141694,11,-1,-1,-1
20140302141694,12,1,20,20
20140302141694,13,-1,-1,-1
20140302141701,1,-1,-1,-1
20140302141701,2,-1,-1,-1
20140302141701,3,1,20,20
20140302141701,4,-1,-1,-1
20140302141701,5,-1,-1,-1
20140302141701,6,-1,-1,-1
20140302141701,7,-1,-1,-1
20140302141701,8,-1,-1,-1
20140302141701,9,-1,-1,-1
20140302141701,10,-1,-1,-1
20140302141701,11,-1,-1,-1
20140302141701,12,-1,-1,-1
20140302141701,13,-1,-1,-1
20140302141701,14,1,10,10
20140302141701,15,-1,-1,-1
20140302141701,16,-1,-1,-1
20140302141701,17,-1,-1,-1
20140302141701,18,-1,-1,-1
20140302141701,19,-1,-1,-1
20140302141701,20,-1,-1,-1
20140302141701,21,-1,-1,-1
20140302141701,22,-1,-1,-1
20140302141701,23,-1,-1,-1
20140302141701,24,-1,-1,-1
20140302141701,25,-1,-1,-1
20140302141701,26,-1,-1,-1
20140302141701,27,-1,-1,-1
20140302141701,28,-1,-1,-1
20140302141701,29,-1,-1,-1
20140302141701,30,-1,-1,-1
20140302141702,1,-1,-1,-1
20140302141702,2,-1,-1,-1
20140302141702,3,-1,-1,-1
20140302141702,4,-1,-1,-1
20140302141702,5,-1,-1,-1
20140302141702,6,-1,-1,-1
20140302141702,7,-1,-1,-1
20140302141702,8,-1,-1,-1
20140302141702,9,-1,-1,-1
20140302141702,10,-1,-1,-1
20140302141702,11,-1,-1,-1
20140302141702,12,-1,-1,-1
20140302141702,13,-1,-1,-1
20140302141702,14,-1,-1,-1
20140302141702,15,1,30,30
20140302141702,16,-1,-1,-1
20140302141702,17,-1,-1,-1
20140302141702,18,-1,-1,-1
20140302141702,19,-1,-1,-1
20140302141702,20,-1,-1,-1
20140302141702,21,-1,-1,-1
20140302141702,22,-1,-1,-1
20140302141703,1,-1,-1,-1
20140302141703,2,-1,-1,-1
20140302141703,3,-1,-1,-1
20140302141703,4,-1,-1,-1
20140302141703,5,-1,-1,-1
20140302141703,6,-1,-1,-1
20140302141703,7,1,10,10
20140302141703,8,-1,-1,-1
20140302141703,9,-1,-1,-1
20140302141703,10,-1,-1,-1
20140302141703,11,-1,-1,-1
20140302141703,12,-1,-1,-1
20140302141703,13,-1,-1,-1
20140302141703,14,-1,-1,-1
20140302141703,15,-1,-1,-1
20140302141716,1,-1,-1,-1
20140302141716,2,-1,-1,-1
20140302141716,3,-1,-1,-1
20140302141716,4,-1,-1,-1
20140302141716,5,-1,-1,-1
20140302141716,6,-1,-1,-1
20140302141716,7,-1,-1,-1
20140302141716,8,-1,-1,-1
20140302141716,9,1,20,20
20140302141716,10,-1,-1,-1
20140302141716,11,-1,-1,-1
20140302141716,12,-1,-1,-1
20140302141716,13,-1,-1,-1
20140302141716,14,-1,-1,-1
20140302141716,15,-1,-1,-1
20140302141716,16,-1,-1,-1
20140302141728,1,-1,-1,-1
20140302141728,2,-1,-1,-1
20140302141728,3,-1,-1,-1
20140302141728,4,-1,-1,-1
20140302141728,5,-1,-1,-1
20140302141728,6,1,410,410
20140302141728,7,-1,-1,-1
20140302141728,8,-1,-1,-1
20140302141728,9,-1,-1,-1
20140302141728,10,-1,-1,-1
20140302141728,11,-1,-1,-1
20140302141728,12,-1,-1,-1
20140302141728,13,-1,-1,-1
20140302141728,14,-1,-1,-1
20140302141728,15,-1,-1,-1
20140302141728,16,-1,-1,-1
20140302141728,17,-1,-1,-1
20140302141728,18,-1,-1,-1
20140302141728,19,-1,-1,-1
20140302141728,20,-1,-1,-1
20140302141728,21,-1,-1,-1
20140302141728,22,-1,-1,-1
20140302141728,23,-1,-1,-1
20140302141728,24,-1,-1,-1
20140302141728,25,-1,-1,-1
20140302141728,26,-1,-1,-1
20140302141728,27,-1,-1,-1
20140302141728,28,-1,-1,-1
20140302141728,29,-1,-1,-1
20140302141728,30,-1,-1,-1
20140302141728,31,1,15,15
20140302141728,32,-1,-1,-1
20140302141728,33,-1,-1,-1
20140302141729,1,-1,-1,-1
20140302141729,2,-1,-1,-1
20140302141729,3,-1,-1,-1
20140302141729,4,1,5,5
20140302141729,5,-1,-1,-1
20140302141729,6,-1,-1,-1
20140302141729,7,-1,-1,-1
20140302141729,8,-1,-1,-1
20140302141729,9,-1,-1,-1
20140302141729,10,-1,-1,-1
20140302141729,11,-1,-1,-1
20140302141729,12,-1,-1,-1
20140302141729,13,-1,-1,-1
20140302141729,14,-1,-1,-1
20140302141729,15,-1,-1,-1
20140302141729,16,-1,-1,-1
20140302141729,17,-1,-1,-1
20140302141729,18,-1,-1,-1
20140302141729,19,-1,-1,-1
20140302141735,1,-1,-1,-1
20140302141735,2,-1,-1,-1
20140302141735,3,-1,-1,-1
20140302141735,4,-1,-1,-1
20140302141735,5,-1,-1,-1
20140302141735,6,-1,-1,-1
20140302141735,7,-1,-1,-1
20140302141735,8,-1,-1,-1
20140302141735,9,-1,-1,-1
20140302141735,10,-1,-1,-1
20140302141735,11,-1,-1,-1
20140302141735,12,-1,-1,-1
20140302141735,13,-1,-1,-1
20140302141735,14,-1,-1,-1
20140302141735,15,-1,-1,-1
20140302141735,16,-1,-1,-1
20140302141735,17,-1,-1,-1
20140302141735,18,-1,-1,-1
20140302141735,19,-1,-1,-1
20140302141735,20,-1,-1,-1
20140302141735,21,1,2,2
20140302141735,22,-1,-1,-1
20140302141735,23,-1,-1,-1
20140302141735,24,-1,-1,-1
20140302141735,25,1,20,20
20140302141735,26,-1,-1,-1
20140302141741,1,-1,-1,-1
20140302141741,2,-1,-1,-1
20140302141741,3,-1,-1,-1
20140302141741,4,-1,-1,-1
20140302141741,5,1,20,20
20140302141741,6,-1,-1,-1
20140302141742,1,-1,-1,-1
20140302141742,2,-1,-1,-1
20140302141742,3,-1,-1,-1
20140302141742,4,-1,-1,-1
20140302141742,5,1,30,30
20140302141742,6,-1,-1,-1
20140302141742,7,-1,-1,-1
20140302141742,8,-1,-1,-1
20140302141742,9,-1,-1,-1
20140302141742,10,-1,-1,-1
20140302141742,11,-1,-1,-1
20140302141742,12,-1,-1,-1
20140302141742,13,-1,-1,-1
20140302141742,14,-1,-1,-1
20140302141742,15,-1,-1,-1
20140302141743,1,-1,-1,-1
20140302141743,2,-1,-1,-1
20140302141743,3,-1,-1,-1
20140302141743,4,1,30,30
20140302141743,5,-1,-1,-1
20140302141743,6,-1,-1,-1
20140302141743,7,1,165,165
20140302141743,8,-1,-1,-1
20140302141743,9,1,180,180
20140302141743,10,-1,-1,-1
20140302141743,11,-1,-1,-1
20140302141743,12,-1,-1,-1
20140302141743,13,-1,-1,-1
20140302141743,14,-1,-1,-1
20140302141743,15,-1,-1,-1
20140302141743,16,-1,-1,-1
20140302141743,17,-1,-1,-1
20140302141743,18,-1,-1,-1
20140302141760,1,-1,-1,-1
20140302141760,2,-1,-1,-1
20140302141760,3,-1,-1,-1
20140302141760,4,-1,-1,-1
20140302141760,5,-1,-1,-1
20140302141760,6,-1,-1,-1
20140302141760,7,-1,-1,-1
20140302141760,8,1,10,10
20140302141760,9,-1,-1,-1
20140302141760,10,-1,-1,-1
20140302141760,11,-1,-1,-1
20140302141760,12,-1,-1,-1
20140302141760,13,-1,-1,-1
20140302141760,14,-1,-1,-1
20140302141760,15,-1,-1,-1
20140302141760,16,-1,-1,-1
20140302141760,17,-1,-1,-1
20140302141760,18,-1,-1,-1
20140302141760,19,-1,-1,-1
20140302141760,20,-1,-1,-1
20140302141760,21,-1,-1,-1
20140302141760,22,-1,-1,-1
20140302141760,23,-1,-1,-1
20140302141760,24,1,5,5
20140302141760,25,-1,-1,-1
20140302141760,26,-1,-1,-1
20140302141760,27,-1,-1,-1
20140302141760,28,-1,-1,-1
20140302141760,29,-1,-1,-1
20140302141760,30,-1,-1,-1
20140302141760,31,-1,-1,-1
20140302141760,32,-1,-1,-1
20140302141760,33,-1,-1,-1
20140302141760,34,-1,-1,-1
20140302141760,35,-1,-1,-1
20140302141760,36,-1,-1,-1
20140302141760,37,-1,-1,-1
20140302141760,38,-1,-1,-1
20140302141760,39,-1,-1,-1
20140302141760,40,-1,-1,-1
20140302141760,41,-1,-1,-1
20140302141760,42,-1,-1,-1
20140302141764,1,-1,-1,-1
20140302141764,2,1,30,30
20140302141764,3,-1,-1,-1
20140302141764,4,-1,-1,-1
20140302141764,5,-1,-1,-1
20140302141764,6,-1,-1,-1
20140302141764,7,-1,-1,-1
20140302141764,8,-1,-1,-1
20140302141764,9,-1,-1,-1
20140302141764,10,-1,-1,-1
20140302141764,11,-1,-1,-1
20140302141764,12,-1,-1,-1
20140302141764,13,-1,-1,-1
20140302141764,14,-1,-1,-1
20140302141764,15,-1,-1,-1
20140302141764,16,-1,-1,-1
20140302141764,17,-1,-1,-1
20140302141764,18,-1,-1,-1
20140302141764,19,-1,-1,-1
20140302141764,20,-1,-1,-1
20140302141764,21,-1,-1,-1
20140302141764,22,-1,-1,-1
20140302141764,23,-1,-1,-1
20140302141764,24,-1,-1,-1
20140302141765,1,-1,-1,-1
20140302141765,2,-1,-1,-1
20140302141765,3,-1,-1,-1
20140302141765,4,-1,-1,-1
20140302141765,5,-1,-1,-1
20140302141765,6,1,30,30
20140302141765,7,-1,-1,-1
20140302141765,8,-1,-1,-1
20140302141765,9,-1,-1,-1
20140302141765,10,-1,-1,-1
20140302141765,11,-1,-1,-1
20140302141766,1,-1,-1,-1
20140302141766,2,-1,-1,-1
20140302141766,3,-1,-1,-1
20140302141766,4,-1,-1,-1
20140302141766,5,-1,-1,-1
20140302141766,6,-1,-1,-1
20140302141766,7,1,15,15
20140302141766,8,-1,-1,-1
20140302141766,9,-1,-1,-1
20140302141766,10,-1,-1,-1
20140302141766,11,-1,-1,-1
20140302141766,12,-1,-1,-1
20140302141766,13,-1,-1,-1
20140302141766,14,-1,-1,-1
20140302141766,15,-1,-1,-1
20140302141766,16,-1,-1,-1
20140302141766,17,1,15,15
20140302141766,18,-1,-1,-1
20140302141766,19,-1,-1,-1
20140302141766,20,-1,-1,-1
20140302141769,1,-1,-1,-1
20140302141769,2,-1,-1,-1
20140302141769,3,-1,-1,-1
20140302141769,4,-1,-1,-1
20140302141769,5,-1,-1,-1
20140302141769,6,1,5,5
20140302141769,7,-1,-1,-1
20140302141769,8,-1,-1,-1
20140302141769,9,-1,-1,-1
20140302141769,10,-1,-1,-1
20140302141769,11,-1,-1,-1
20140302141769,12,-1,-1,-1
20140302141769,13,-1,-1,-1
20140302141769,14,-1,-1,-1
20140302141769,15,1,10,10
20140302141769,16,-1,-1,-1
20140302141774,1,-1,-1,-1
20140302141774,2,-1,-1,-1
20140302141774,3,-1,-1,-1
20140302141774,4,-1,-1,-1
20140302141774,5,-1,-1,-1
20140302141774,6,-1,-1,-1
20140302141774,7,-1,-1,-1
20140302141774,8,-1,-1,-1
20140302141774,9,-1,-1,-1
20140302141774,10,-1,-1,-1
20140302141774,11,-1,-1,-1
20140302141774,12,-1,-1,-1
20140302141774,13,-1,-1,-1
20140302141774,14,-1,-1,-1
20140302141774,15,-1,-1,-1
20140302141774,16,-1,-1,-1
20140302141774,17,-1,-1,-1
20140302141774,18,-1,-1,-1
20140302141774,19,-1,-1,-1
20140302141774,20,-1,-1,-1
20140302141774,21,-1,-1,-1
20140302141774,22,-1,-1,-1
20140302141774,23,-1,-1,-1
20140302141774,24,-1,-1,-1
20140302141774,25,1,5,5
20140302141774,26,-1,-1,-1
20140302141774,27,-1,-1,-1
20140302141774,28,-1,-1,-1
20140302141774,29,-1,-1,-1
20140302141774,30,-1,-1,-1
20140302141774,31,-1,-1,-1
20140302141780,1,-1,-1,-1
20140302141780,2,-1,-1,-1
20140302141780,3,-1,-1,-1
20140302141780,4,-1,-1,-1
20140302141780,5,-1,-1,-1
20140302141780,6,-1,-1,-1
20140302141780,7,-1,-1,-1
20140302141780,8,-1,-1,-1
20140302141780,9,-1,-1,-1
20140302141780,10,-1,-1,-1
20140302141780,11,-1,-1,-1
